org_id	org_name	org_tax_level	org_tax_id	subspecies_tax_id	subspecies_name	species_tax_id	species_name	genus_tax_id	genus_name	family_tax_id	family_name	kingdom_tax_id	kingdom_name	superkingdom_tax_id	superkingdom_name
NPO2027	Jaborosa caulescens	Species	1608004	NA	NA	1608004	Jaborosa caulescens	155078	Jaborosa	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO20271	Canarina canariensis	Species	239432	NA	NA	239432	Canarina canariensis	239431	Canarina	4381	Campanulaceae	33090	Viridiplantae	2759	Eukaryota
NPO20272	Spongia maynardii	Species	NA	NA	NA	NA	NA	121489	Spongia	119429	Spongiidae	33208	Metazoa	2759	Eukaryota
NPO20274	Cynanchum formosanum	Species	1740881	NA	NA	1740881	Cynanchum formosanum	126747	Cynanchum	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO20275	Juniperus sabina	Species	224740	NA	NA	224740	Juniperus sabina	13100	Juniperus	3367	Cupressaceae	33090	Viridiplantae	2759	Eukaryota
NPO20275.1	Juniperus sabina var. tamariscifolia	Varieties	NA	NA	Juniperus sabina var. tamariscifolia	NA	Juniperus sabina 	13100	Juniperus	3367	Cupressaceae	33090	Viridiplantae	2759	Eukaryota
NPO20276	Burasaia madagascariensis	Species	461559	NA	NA	461559	Burasaia madagascariensis	461558	Burasaia	3455	Menispermaceae	33090	Viridiplantae	2759	Eukaryota
NPO20277	Pentzia eenii	Species	1721085	NA	NA	1721085	Pentzia eenii	99090	Pentzia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20278	Scutellaria indica	Species	233892	NA	NA	233892	Scutellaria indica	4139	Scutellaria	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20279	Parmelia damaziana	Species	NA	NA	NA	NA	NA	87260	Parmelia	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO2028	Campsis grandiflora	Species	108594	NA	NA	108594	Campsis grandiflora	83936	Campsis	24079	Bignoniaceae	33090	Viridiplantae	2759	Eukaryota
NPO20280	Cassia abbreviata	Species	992663	NA	NA	992663	Cassia abbreviata	53851	Cassia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20281	Withania aristata	Species	611795	NA	NA	611795	Withania aristata	126908	Withania	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO20283	Croton ruizianus	Species	323079	NA	NA	323079	Croton ruizianus	100370	Croton	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20285	Monarda didyma	Species	39343	NA	NA	39343	Monarda didyma	39171	Monarda	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20287	Passalora fulva	Species	5499	NA	NA	5499	Passalora fulva	131316	Passalora	93133	Mycosphaerellaceae	4751	Fungi	2759	Eukaryota
NPO20288	Polytolypa hystricis	Species	221428	NA	NA	221428	Polytolypa hystricis	221427	Polytolypa	33184	Onygenaceae	4751	Fungi	2759	Eukaryota
NPO20289	Dracocephalum tanguticum	Species	1699510	NA	NA	1699510	Dracocephalum tanguticum	39166	Dracocephalum	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO2029	Didemnum rubeum	Species	NA	NA	NA	NA	NA	107394	Didemnum	107393	Didemnidae	33208	Metazoa	2759	Eukaryota
NPO20290	Vernonia arkansana	Species	NA	NA	NA	NA	NA	13753	Vernonia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20291	Phyllanthus oligospermus	Species	586100	NA	NA	586100	Phyllanthus oligospermus	58880	Phyllanthus	233880	Phyllanthaceae	33090	Viridiplantae	2759	Eukaryota
NPO20293	Chrysanthemum lavandulifolium	Species	146996	NA	NA	146996	Chrysanthemum lavandulifolium	13422	Chrysanthemum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20294	Paramuricea chamaeleon	Species	NA	NA	NA	NA	NA	44196	Paramuricea	161712	Paramuriceidae	33208	Metazoa	2759	Eukaryota
NPO20295	Eclipta prostrata	Species	53719	NA	NA	53719	Eclipta prostrata	53718	Eclipta	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20296	Astragalus florulentus	Species	NA	NA	NA	NA	NA	20400	Astragalus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20297	Arnebia guttata	Species	419289	NA	NA	419289	Arnebia guttata	373121	Arnebia	21571	Boraginaceae	33090	Viridiplantae	2759	Eukaryota
NPO20298	Zanthoxylum viride	Species	NA	NA	NA	NA	NA	67937	Zanthoxylum	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO20299	Strongylophora durissima	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO203	Dendrobium amoenum	Species	859504	NA	NA	859504	Dendrobium amoenum	37818	Dendrobium	4747	Orchidaceae	33090	Viridiplantae	2759	Eukaryota
NPO2030	Mimosa pigra	Species	367322	NA	NA	367322	Mimosa pigra	21013	Mimosa	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20300	Trapa maeotica	Species	NA	NA	NA	NA	NA	22665	Trapa	3928	Lythraceae	33090	Viridiplantae	2759	Eukaryota
NPO20302	Betonica grandiflora	Species	NA	NA	NA	NA	NA	694344	Betonica	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20303	Artemisia kulbadica	Species	NA	NA	NA	NA	NA	4219	Artemisia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20304	Astragalus pectinatus	Species	668558	NA	NA	668558	Astragalus pectinatus	20400	Astragalus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20305	Stachytarpheta mutabilis	Species	925370	NA	NA	925370	Stachytarpheta mutabilis	39255	Stachytarpheta	21910	Verbenaceae	33090	Viridiplantae	2759	Eukaryota
NPO20306	Cheiropteris palmatopedata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO20308	Coleus forskahlii	Species	NA	NA	NA	NA	NA	587658	Coleus	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20309	Gnetum pendulum	Species	1886610	NA	NA	1886610	Gnetum pendulum	3380	Gnetum	3379	Gnetaceae	33090	Viridiplantae	2759	Eukaryota
NPO2031	Dictyota linearis	Species	200418	NA	NA	200418	Dictyota linearis	2875	Dictyota	2874	Dictyotaceae	NA	NA	2759	Eukaryota
NPO20310	Fagaropsis glabra	Species	645646	NA	NA	645646	Fagaropsis glabra	645645	Fagaropsis	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO20311	Senecio erosus	Species	NA	NA	NA	NA	NA	18794	Senecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20312	Pterocarpus marsupium	Species	1071187	NA	NA	1071187	Pterocarpus marsupium	100169	Pterocarpus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20313	Crotalus mitchellii	Species	384065	NA	NA	384065	Crotalus mitchellii	8728	Crotalus	8689	Viperidae	33208	Metazoa	2759	Eukaryota
NPO20315	Tyridiomyces formicarum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO20316	Hypselodoris cantabrica	Species	NA	NA	NA	NA	NA	71310	Hypselodoris	71294	Chromodorididae	33208	Metazoa	2759	Eukaryota
NPO20318	Acinetobacter baumannii	Species	470	NA	NA	470	Acinetobacter baumannii	469	Acinetobacter	468	Moraxellaceae	NA	NA	2	Bacteria
NPO20319	Kopsia jasminiflora	Species	NA	NA	NA	NA	NA	21101	Kopsia	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO2032	Eucalyptus aggregata	Species	1711131	NA	NA	1711131	Eucalyptus aggregata	3932	Eucalyptus	3931	Myrtaceae	33090	Viridiplantae	2759	Eukaryota
NPO20320	Cryptostegia madagascariensis	Species	413276	NA	NA	413276	Cryptostegia madagascariensis	63467	Cryptostegia	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO20321	Oreopanax guatemalensis	Species	NA	NA	NA	NA	NA	52502	Oreopanax	4050	Araliaceae	33090	Viridiplantae	2759	Eukaryota
NPO20323	Saururus chinensis	Species	54806	NA	NA	54806	Saururus chinensis	13259	Saururus	16748	Saururaceae	33090	Viridiplantae	2759	Eukaryota
NPO20325	Dictyodendrilla cavernosa	Species	1162782	NA	NA	1162782	Dictyodendrilla cavernosa	1162781	Dictyodendrilla	283990	Dictyodendrillidae	33208	Metazoa	2759	Eukaryota
NPO20326	Eucalyptus staigeriana	Species	NA	NA	NA	NA	NA	3932	Eucalyptus	3931	Myrtaceae	33090	Viridiplantae	2759	Eukaryota
NPO20327	Lophocereus schottii	Species	153875	NA	NA	153875	Lophocereus schottii	1931368	Lophocereus	3593	Cactaceae	33090	Viridiplantae	2759	Eukaryota
NPO20328	Plumeria acutifolia	Species	NA	NA	NA	NA	NA	52847	Plumeria	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO20329	Gymnacranthera paniculata	Species	1085445	NA	NA	1085445	Gymnacranthera paniculata	224856	Gymnacranthera	22274	Myristicaceae	33090	Viridiplantae	2759	Eukaryota
NPO20331	Aerva tomentosa	Species	NA	NA	NA	NA	NA	240008	Aerva	3563	Amaranthaceae	33090	Viridiplantae	2759	Eukaryota
NPO20332	Dioscoreophyllum cumminsii	Species	3457	NA	NA	3457	Dioscoreophyllum cumminsii	3456	Dioscoreophyllum	3455	Menispermaceae	33090	Viridiplantae	2759	Eukaryota
NPO20333	Guatteria sagotiana	Species	NA	NA	NA	NA	NA	295145	Guatteria	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO20334	Streptomyces aculeolatus	Species	270689	NA	NA	270689	Streptomyces aculeolatus	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO20334.3	Streptomyces aculeolatus nrrl 18422	Subspecies	NA	NA	Streptomyces aculeolatus NRRL 18422	270689	Streptomyces aculeolatus	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO20335	Nassauvia pygmaea	Species	482583	NA	NA	482583	Nassauvia pygmaea	41611	Nassauvia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20336	Arctotheca calendula	Species	259859	NA	NA	259859	Arctotheca calendula	259858	Arctotheca	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20337	Ageratina pichinchensis	Species	NA	NA	NA	NA	NA	102749	Ageratina	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20338	Mus musculus	Species	10090	NA	NA	10090	Mus musculus	10088	Mus	10066	Muridae	33208	Metazoa	2759	Eukaryota
NPO20339	Corydalis stricta	Species	NA	NA	NA	NA	NA	3463	Corydalis	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO20340	Pausinystalia mayumbensis	Species	NA	NA	NA	NA	NA	170025	Pausinystalia	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20342	Lichtheimia corymbifera	Species	42458	NA	NA	42458	Lichtheimia corymbifera	688353	Lichtheimia	499202	Lichtheimiaceae	4751	Fungi	2759	Eukaryota
NPO20343	Cephalothecium roseum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO20344	Geobacillus stearothermophilus	Species	1422	NA	NA	1422	Geobacillus stearothermophilus	129337	Geobacillus	186817	Bacillaceae	NA	NA	2	Bacteria
NPO20346	Acacia retinoides	Species	NA	NA	NA	NA	NA	3808	Acacia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO2035	Daphne aurantiaca	Species	NA	NA	NA	NA	NA	66679	Daphne	39987	Thymelaeaceae	33090	Viridiplantae	2759	Eukaryota
NPO20350	Gouania obtusifolia	Species	NA	NA	NA	NA	NA	210581	Gouania	63826	Gobiesocidae	33208	Metazoa	2759	Eukaryota
NPO20351	Aspergillus stellatus	Species	1549217	NA	NA	1549217	Aspergillus stellatus	5052	Aspergillus	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO20352	Gentiana straminea	Species	50768	NA	NA	50768	Gentiana straminea	21496	Gentiana	21472	Gentianaceae	33090	Viridiplantae	2759	Eukaryota
NPO20353	Degenia velebitica	Species	358664	NA	NA	358664	Degenia velebitica	358663	Degenia	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO20354	Genista cadasonensis	Species	NA	NA	NA	NA	NA	49818	Genista	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20357	Millettiae speciosae radix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO20358	Streptomyces maritimus	Species	115828	NA	NA	115828	Streptomyces maritimus	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO20359	Hortaea werneckii	Species	91943	NA	NA	91943	Hortaea werneckii	91942	Hortaea	NA	NA	4751	Fungi	2759	Eukaryota
NPO2036	Scopolia lurida	Species	NA	NA	NA	NA	NA	221161	Scopolia	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO20360	Mentha pulegiformis	Species	NA	NA	NA	NA	NA	21819	Mentha	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20361	Scorodophloeus zenkeri	Species	162902	NA	NA	162902	Scorodophloeus zenkeri	162901	Scorodophloeus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20362	Ruta montana	Species	266085	NA	NA	266085	Ruta montana	37564	Ruta	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO20363	Senecio morrisonensis	Species	NA	NA	NA	NA	NA	18794	Senecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20364	Ophelia bicornis	Species	205107	NA	NA	205107	Ophelia bicornis	36123	Ophelia	36122	Opheliidae	33208	Metazoa	2759	Eukaryota
NPO20366	Fontinalis antipyretica	Species	67435	NA	NA	67435	Fontinalis antipyretica	67433	Fontinalis	67432	Fontinalaceae	33090	Viridiplantae	2759	Eukaryota
NPO20367	Tanacetum sibiricum	Species	NA	NA	NA	NA	NA	99105	Tanacetum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20369	Uncaria canescens	Species	NA	NA	NA	NA	NA	43574	Uncaria	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20371	Allophyllum divaricatum	Species	66233	NA	NA	66233	Allophyllum divaricatum	40739	Allophyllum	24584	Polemoniaceae	33090	Viridiplantae	2759	Eukaryota
NPO20372	Ganophyllum giganteum	Species	NA	NA	NA	NA	NA	290945	Ganophyllum	23672	Sapindaceae	33090	Viridiplantae	2759	Eukaryota
NPO20379	Schistocerca gregaria	Species	7010	NA	NA	7010	Schistocerca gregaria	7008	Schistocerca	7002	Acrididae	33208	Metazoa	2759	Eukaryota
NPO2038	Myrtus tomentosa	Species	NA	NA	NA	NA	NA	119948	Myrtus	3931	Myrtaceae	33090	Viridiplantae	2759	Eukaryota
NPO20380	Tanacetum balsamitoides	Species	NA	NA	NA	NA	NA	99105	Tanacetum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20381	Echites hirsuta	Species	NA	NA	NA	NA	NA	141556	Echites	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO20382	Ramalina paludosa	Species	86789	NA	NA	86789	Ramalina paludosa	56479	Ramalina	56478	Ramalinaceae	4751	Fungi	2759	Eukaryota
NPO20383	Stenocereus thurberi	Species	171973	NA	NA	171973	Stenocereus thurberi	171972	Stenocereus	3593	Cactaceae	33090	Viridiplantae	2759	Eukaryota
NPO20385	Quercus canariensis	Species	568684	NA	NA	568684	Quercus canariensis	3511	Quercus	3503	Fagaceae	33090	Viridiplantae	2759	Eukaryota
NPO20386	Enterospermum pruinosum	Species	NA	NA	NA	NA	NA	43478	Enterospermum	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20389	Zanthoxylum flavum	Species	1056471	NA	NA	1056471	Zanthoxylum flavum	67937	Zanthoxylum	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO2039	Callerya cinerea	Species	185709	NA	NA	185709	Callerya cinerea	53622	Callerya	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20391	Podospora decipiens	Species	261697	NA	NA	261697	Podospora decipiens	5144	Podospora	42302	Lasiosphaeriaceae	4751	Fungi	2759	Eukaryota
NPO20392	Eunicea asperula	Species	287900	NA	NA	287900	Eunicea asperula	86557	Eunicea	44191	Plexauridae	33208	Metazoa	2759	Eukaryota
NPO20393	Hypolepis punctata	Species	32093	NA	NA	32093	Hypolepis punctata	32091	Hypolepis	32084	Dennstaedtiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20394	Indigofera carlesii	Species	NA	NA	NA	NA	NA	20685	Indigofera	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20395	Athanasia crithmifolia	Species	127980	NA	NA	127980	Athanasia crithmifolia	99033	Athanasia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20397	Glycosmis mauritiana	Species	159045	NA	NA	159045	Glycosmis mauritiana	68543	Glycosmis	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO20398	Niphates digitalis	Species	295244	NA	NA	295244	Niphates digitalis	178546	Niphates	178475	Niphatidae	33208	Metazoa	2759	Eukaryota
NPO20399	Turbinellus floccosus	Species	288723	NA	NA	288723	Turbinellus floccosus	288425	Turbinellus	60108	Gomphaceae	4751	Fungi	2759	Eukaryota
NPO2040	Inocybe patouillardii	Species	1032823	NA	NA	1032823	Inocybe patouillardii	71953	Inocybe	665596	Inocybaceae	4751	Fungi	2759	Eukaryota
NPO20400	Physcia caesia	Species	116813	NA	NA	116813	Physcia caesia	50935	Physcia	50934	Physciaceae	4751	Fungi	2759	Eukaryota
NPO20402	Ageratina gilbertii	Species	NA	NA	NA	NA	NA	102749	Ageratina	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20404.1	Eruca vesicaria subsp. sativa	Subspecies	29727	29727	eruca vesicaria subsp. sativa	180536	Eruca vesicaria	19151	Eruca	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO20405	Geodia exigua	Species	NA	NA	NA	NA	NA	6046	Geodia	6045	Geodiidae	33208	Metazoa	2759	Eukaryota
NPO20406	Croton campestris	Species	NA	NA	NA	NA	NA	100370	Croton	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20407	Pityrogramma sulphurea	Species	1868143	NA	NA	1868143	Pityrogramma sulphurea	164273	Pityrogramma	13819	Pteridaceae	33090	Viridiplantae	2759	Eukaryota
NPO20408	Ajuga spectabilis	Species	1586319	NA	NA	1586319	Ajuga spectabilis	38595	Ajuga	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20409	Mostuea buchholzii	Species	NA	NA	NA	NA	NA	26485	Mostuea	26468	Loganiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20411	Engelhardia roxburghiana	Species	139932	NA	NA	139932	Engelhardia roxburghiana	139931	Engelhardia	16714	Juglandaceae	33090	Viridiplantae	2759	Eukaryota
NPO20412	Magnolia grandiflora	Species	3406	NA	NA	3406	Magnolia grandiflora	3402	Magnolia	3401	Magnoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO20413	Meliaceae spp.	Species	NA	NA	NA	NA	NA	NA	NA	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO20414	Ocimum basilicum	Species	39350	NA	NA	39350	Ocimum basilicum	39173	Ocimum	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20415	Pannaria elatior	Species	NA	NA	NA	NA	NA	191108	Pannaria	176448	Pannariaceae	4751	Fungi	2759	Eukaryota
NPO20416	Zanthoxylum clava- hercules	Species	NA	NA	NA	NA	NA	67937	Zanthoxylum	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO20417	Tamarix nilotica	Species	189799	NA	NA	189799	Tamarix nilotica	63084	Tamarix	63083	Tamaricaceae	33090	Viridiplantae	2759	Eukaryota
NPO20418	Actinodaphne pruinosa	Species	489012	NA	NA	489012	Actinodaphne pruinosa	128581	Actinodaphne	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO20419	Buxus wallichiana	Species	NA	NA	NA	NA	NA	4001	Buxus	4000	Buxaceae	33090	Viridiplantae	2759	Eukaryota
NPO2042	Garcinia bancana	Species	180102	NA	NA	180102	Garcinia bancana	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20420	Helenium brevifolium	Species	1448039	NA	NA	1448039	Helenium brevifolium	53720	Helenium	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20421	Aplophyllum alberti-regelii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO20422	Albizia myriophylla	Species	647088	NA	NA	647088	Albizia myriophylla	3812	Albizia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20423	Euryops imbricatus	Species	NA	NA	NA	NA	NA	109562	Euryops	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20424	Polydesmus vicinus	Species	NA	NA	NA	NA	NA	61983	Polydesmus	61982	Polydesmidae	33208	Metazoa	2759	Eukaryota
NPO20425	Epimedium macranthum	Species	NA	NA	NA	NA	NA	63350	Epimedium	41773	Berberidaceae	33090	Viridiplantae	2759	Eukaryota
NPO20427	Diploclisia glaucescens	Species	152357	NA	NA	152357	Diploclisia glaucescens	152356	Diploclisia	3455	Menispermaceae	33090	Viridiplantae	2759	Eukaryota
NPO20428	Debregeasia salicifolia	Species	210330	NA	NA	210330	Debregeasia salicifolia	210329	Debregeasia	3499	Urticaceae	33090	Viridiplantae	2759	Eukaryota
NPO20429	Porophyllum riedelii	Species	NA	NA	NA	NA	NA	169597	Porophyllum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO2043	Pseudocyphellaria coronata	Species	176467	NA	NA	176467	Pseudocyphellaria coronata	129110	Pseudocyphellaria	129109	Lobariaceae	4751	Fungi	2759	Eukaryota
NPO20431	Centaurea canariensis	Species	NA	NA	NA	NA	NA	41503	Centaurea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20432	Pseudocinchona mayumbensis	Species	292267	NA	NA	292267	Pseudocinchona mayumbensis	292266	Pseudocinchona	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20433	Garuga gamblei	Species	NA	NA	NA	NA	NA	173695	Garuga	4014	Burseraceae	33090	Viridiplantae	2759	Eukaryota
NPO20434	Tolypocladium ophioglossoides	Species	71617	NA	NA	71617	Tolypocladium ophioglossoides	29909	Tolypocladium	474942	Ophiocordycipitaceae	4751	Fungi	2759	Eukaryota
NPO20437	Chrysothamnus stylosus	Species	71099	NA	NA	71099	Chrysothamnus stylosus	71038	Chrysothamnus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20439	Cassia marginata	Species	NA	NA	NA	NA	NA	53851	Cassia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20440	Chrysanthemum x morifolium	Species	41568	NA	NA	41568	Chrysanthemum x morifolium	13422	Chrysanthemum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20441	Glaucium flavum	Species	56853	NA	NA	56853	Glaucium flavum	56852	Glaucium	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO20442	Croton stellatopilosus	Species	431156	NA	NA	431156	Croton stellatopilosus	100370	Croton	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20443	Cratoxylum pruniflorum	Species	1137046	NA	NA	1137046	Cratoxylum pruniflorum	198760	Cratoxylum	629714	Hypericaceae	33090	Viridiplantae	2759	Eukaryota
NPO20444	Corticium caeruleum	Species	NA	NA	NA	NA	NA	121491	Corticium	81001	Plakinidae	33208	Metazoa	2759	Eukaryota
NPO20446	Fusarium orthoceras	Species	NA	NA	NA	NA	NA	5506	Fusarium	110618	Nectriaceae	4751	Fungi	2759	Eukaryota
NPO20447	Ichthyothere rufa	Species	185164	NA	NA	185164	Ichthyothere rufa	182994	Ichthyothere	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20448	Trifolium caucasicum	Species	200955	NA	NA	200955	Trifolium caucasicum	3898	Trifolium	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO2045	Heracleum sp.	Species	NA	NA	NA	NA	NA	40917	Heracleum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20451	Vitex scabra	Species	NA	NA	NA	NA	NA	54476	Vitex	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20452	Malbranchea pulchella	Species	465707	NA	NA	465707	Malbranchea pulchella	5040	Malbranchea	NA	NA	4751	Fungi	2759	Eukaryota
NPO20453	Cayratia japonica	Species	149353	NA	NA	149353	Cayratia japonica	149348	Cayratia	3602	Vitaceae	33090	Viridiplantae	2759	Eukaryota
NPO20454	Bidens pilosa	Species	42337	NA	NA	42337	Bidens pilosa	42336	Bidens	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20455	Hydnocarpi anthelminticae semen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO20456	Chrysanthemum tatsienense	Species	463595	NA	NA	463595	Chrysanthemum tatsienense	13422	Chrysanthemum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20457	Spirastrella inconstans	Species	NA	NA	NA	NA	NA	283506	Spirastrella	122242	Spirastrellidae	33208	Metazoa	2759	Eukaryota
NPO20458	Strychnos decussata	Species	379297	NA	NA	379297	Strychnos decussata	26496	Strychnos	26468	Loganiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20459	Pfaffia pulverulenta	Species	NA	NA	NA	NA	NA	221784	Pfaffia	3563	Amaranthaceae	33090	Viridiplantae	2759	Eukaryota
NPO2046	Cathormion altissimum	Species	NA	NA	NA	NA	NA	138050	Cathormion	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20461	Artemisia cantabrica	Species	NA	NA	NA	NA	NA	4219	Artemisia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20462	Derris floribunda	Species	NA	NA	NA	NA	NA	53864	Derris	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO20467	Macaranga barteri	Species	396451	NA	NA	396451	Macaranga barteri	109810	Macaranga	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20468	Sarcomelicope simplicifolia	Species	76972	NA		76972	Sarcomelicope simplicifolia	76971	Sarcomelicope	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
